210909HeLa-YN2-7035-1.nd2	986.942	96	-1	-1	1443.34	3744.76	2358.84	2733.22	2970.37	4258	3750.43	4364.01	2992.86	3455.64	1249.49	2861.13	2116.86	1603.69	1422.77	1985.98	2466.78	3514.74	2357.85	2262.71
210909HeLa-YN2-7035-1.nd2	997.732	97	-1	-1	1444.49	3789.98	2337.93	2704.23	2910.53	4245.9	3709.93	4230.96	2934.92	3489.36	1246.65	2718.95	2108.02	1570.9	1414.65	2000.4	2458.11	3518.2	2423.51	2385.6
210909HeLa-YN2-7035-1.nd2	1006.848	98	-1	-1	1448.97	3768.68	2367.88	2728.6	2973.39	4438.46	3741.75	4421.79	2935.74	3555.76	1249.03	2859.39	2154.34	1638.13	1430.78	2020.13	2623.05	3766.28	2482	2495.1
210909HeLa-YN2-7035-1.nd2	1016.925	99	-1	-1	1450.63	3684.34	2369.23	3094.1	3117.79	4565.45	4057.91	4508.95	3191.62	3768.66	1246.84	2710.01	2081.92	1563.53	1415.33	1990.69	2298.56	3649.94	2454.74	2417.47
210909HeLa-YN2-7035-1.nd2	1026.928	100	-1	-1	1438.11	3629.21	2368.93	2794.54	3081.19	4598.41	3786.76	4457.68	3065.29	3577.72	1248.46	2789.94	2106.24	1579.32	1415.55	2013.89	2405.37	3629.85	2428.1	2371.01
210909HeLa-YN2-7035-1.nd2	1049.568	101	-1	-1	1429.32	2820.86	1993.2	2242.73	2409.28	4047.42	2952.36	3229.66	2406.06	2846.89	1244.16	2527.95	1871.47	1508.59	1378.02	1991.48	2127.11	3150.07	2266.79	2206.72
210909HeLa-YN2-7035-1.nd2	1059.563	102	-1	-1	1428.25	2782.41	1994.41	2222.26	2406.47	3815.84	2870.66	3134.66	2417.35	2812.44	1247.41	2438.93	1781.37	1506.6	1368.8	1885.75	2080.07	2899.69	2114.73	2083.28
210909HeLa-YN2-7035-1.nd2	1069.615	103	-1	-1	1431.81	2811.66	1981.32	2178.33	2335.43	3595.18	2806.45	2953.54	2371.11	2668.31	1245.04	2446.92	1804.24	1512.3	1365.06	1898.58	2149.13	3071.37	2157.92	2117.74
210909HeLa-YN2-7035-1.nd2	1079.502	104	-1	-1	1432.6	2793.56	1989.78	2180.1	2347.56	3526.54	2802.04	3006.66	2395.08	2702.13	1242.82	2441.46	1837.59	1500.55	1361.74	1886.71	2207.04	3023.08	2173.19	2134.15
210909HeLa-YN2-7035-1.nd2	1089.594	105	-1	-1	1431.15	2823.4	1995.88	2167.21	2362.68	3530.57	2807.61	3041.18	2423.71	2703.63	1247.53	2397.82	1895.12	1518.04	1370.42	1868.96	2246.37	3040.56	2231.12	2161.28
210909HeLa-YN2-7035-1.nd2	1099.595	106	-1	-1	1429.24	2791.73	1968.96	2296.36	2464.56	3595.86	2966.64	3242.43	2526.55	2892.54	1245.25	2410.12	1888.16	1537.74	1378.97	1879.62	2326.72	3098.74	2181.52	2153.2
